time[s],wave[m],surge[m],sway[m],heave[m],roll[deg],pitch[deg],yaw[deg]
293.399,1.008896,1.368939,1.22276,0.998555,0.187984,-2.460165,-0.44993
293.478,0.895474,1.369328,1.236636,0.922857,0.180698,-2.466396,-0.42338
293.557,0.781358,1.368655,1.249553,0.846442,0.173272,-2.470713,-0.396501
293.636,0.666635,1.366921,1.261501,0.769372,0.165712,-2.473115,-0.369315
293.716,0.549934,1.364084,1.272603,0.690718,0.157924,-2.473593,-0.341493
293.795,0.434263,1.360219,1.282574,0.612508,0.150111,-2.472134,-0.313752
293.874,0.318254,1.355298,1.291549,0.533823,0.142182,-2.468758,-0.285768
293.953,0.201999,1.349326,1.299523,0.454724,0.134142,-2.463467,-0.257562
294.032,0.085587,1.342308,1.306489,0.375272,0.125998,-2.456266,-0.229157
294.111,-0.030892,1.33425,1.312442,0.295529,0.117757,-2.44716,-0.200574
294.19,-0.147346,1.325156,1.317377,0.215558,0.109424,-2.436156,-0.171835
294.269,-0.263687,1.315034,1.321291,0.135418,0.101007,-2.423263,-0.142963
294.349,-0.381291,1.303746,1.32421,0.054158,0.092403,-2.408292,-0.113612
294.428,-0.497128,1.29158,1.326059,-0.026129,0.083834,-2.391628,-0.08454
294.507,-0.612579,1.278414,1.326879,-0.106396,0.0752,-2.373109,-0.055402
294.586,-0.727555,1.264255,1.32667,-0.18658,0.066508,-2.352751,-0.026221
294.665,-0.841967,1.249117,1.325433,-0.266619,0.057765,-2.330567,0.00298
294.744,-0.955726,1.233009,1.323168,-0.346452,0.048977,-2.306576,0.032178
294.823,-1.068744,1.215946,1.319876,-0.426016,0.04015,-2.280796,0.061352
294.902,-1.180933,1.197939,1.315561,-0.50525,0.031293,-2.253248,0.090479
294.982,-1.293609,1.178758,1.310152,-0.585087,0.022299,-2.22357,0.119902
295.061,-1.403866,1.158896,1.303788,-0.66347,0.013399,-2.192528,0.148864
295.14,-1.513035,1.138136,1.296412,-0.741338,0.00449,-2.159785,0.177711
295.219,-1.621031,1.116493,1.288032,-0.818631,-0.004423,-2.125367,0.20642
295.298,-1.72777,1.093984,1.278652,-0.89529,-0.013333,-2.089301,0.234968
295.377,-1.833168,1.070627,1.268281,-0.971254,-0.022232,-2.051615,0.263335
295.456,-1.937145,1.04644,1.256926,-1.046465,-0.031114,-2.012338,0.291497
295.535,-2.03962,1.021441,1.244596,-1.120864,-0.039972,-1.9715,0.319433
295.615,-2.14178,0.995318,1.231127,-1.195319,-0.048911,-1.928587,0.347471
295.694,-2.240991,0.968745,1.216865,-1.267911,-0.0577,-1.884705,0.374887
295.773,-2.338465,0.941421,1.20166,-1.33952,-0.066443,-1.839362,0.402012
295.852,-2.434125,0.913367,1.185523,-1.410089,-0.075136,-1.792592,0.428825
295.931,-2.527897,0.884604,1.168466,-1.479565,-0.08377,-1.744433,0.455306
296.01,-2.619709,0.855156,1.150503,-1.547894,-0.092339,-1.69492,0.481433
296.089,-2.709489,0.825044,1.131648,-1.615022,-0.100836,-1.644093,0.507188
296.168,-2.797168,0.794292,1.111915,-1.680898,-0.109256,-1.59199,0.532548
296.248,-2.883746,0.762524,1.091054,-1.746279,-0.117695,-1.537971,0.557809
296.327,-2.966991,0.730557,1.069602,-1.80948,-0.125937,-1.483426,0.582319
296.406,-3.047935,0.698024,1.04732,-1.871278,-0.134082,-1.42773,0.606378
296.485,-3.126516,0.664949,1.024227,-1.931624,-0.142122,-1.370928,0.629966
296.564,-3.202672,0.631359,1.000339,-1.990473,-0.150053,-1.313062,0.653065
296.659,-3.290958,0.590319,0.970587,-2.059192,-0.159434,-1.242132,0.680171
296.738,-3.361568,0.555686,0.945016,-2.114582,-0.1671,-1.182084,0.702132
296.817,-3.429571,0.520621,0.918711,-2.168332,-0.174637,-1.121119,0.723548
296.896,-3.494914,0.485153,0.891695,-2.2204,-0.182038,-1.059285,0.744404
296.975,-3.557547,0.449308,0.863986,-2.270747,-0.189298,-0.996629,0.764682
297.054,-3.617421,0.413115,0.835608,-2.319332,-0.196411,-0.9332,0.784367
297.134,-3.675194,0.376138,0.80621,-2.366699,-0.203458,-0.868231,0.803681
297.213,-3.729376,0.339329,0.776551,-2.411628,-0.210259,-0.803397,0.822126
297.292,-3.780667,0.302257,0.746289,-2.454686,-0.216897,-0.737939,0.839934
297.371,-3.829025,0.26495,0.715448,-2.49584,-0.223367,-0.671909,0.857091
297.45,-3.874414,0.227438,0.684053,-2.535059,-0.229663,-0.605358,0.873583
297.529,-3.916798,0.18975,0.652127,-2.572312,-0.235781,-0.538338,0.889397
297.608,-3.956145,0.151914,0.619695,-2.60757,-0.241717,-0.4709,0.904522
297.687,-3.992424,0.113961,0.586783,-2.640805,-0.247465,-0.403097,0.918945
297.767,-4.026006,0.075437,0.552991,-2.672375,-0.25309,-0.334117,0.932825
297.846,-4.056027,0.037336,0.519189,-2.701464,-0.258447,-0.265738,0.945803
297.925,-4.082902,-0.000794,0.484985,-2.728458,-0.263604,-0.197154,0.958047
298.004,-4.106611,-0.038924,0.450404,-2.753336,-0.268557,-0.128416,0.969549
298.083,-4.127135,-0.077023,0.415474,-2.776079,-0.273301,-0.059579,0.980298
298.162,-4.144459,-0.115063,0.380222,-2.796669,-0.277833,0.009304,0.990288
298.241,-4.158568,-0.153013,0.344675,-2.81509,-0.28215,0.07818,0.999509
298.32,-4.169453,-0.190845,0.308861,-2.831328,-0.286248,0.146995,1.007956
298.4,-4.177179,-0.229004,0.27235,-2.845534,-0.290172,0.216565,1.015712
298.479,-4.18155,-0.266508,0.236082,-2.857341,-0.29382,0.285097,1.022579
298.558,-4.182677,-0.303806,0.199631,-2.866933,-0.29724,0.353408,1.028653
298.637,-4.180561,-0.340867,0.163025,-2.874301,-0.30043,0.421444,1.033929
298.716,-4.175203,-0.377665,0.126293,-2.87944,-0.303387,0.489154,1.038404
298.795,-4.166606,-0.414169,0.089463,-2.882346,-0.306108,0.556484,1.042073
298.874,-4.154779,-0.450353,0.052564,-2.883017,-0.308592,0.623383,1.044933
298.953,-4.139729,-0.486187,0.015623,-2.881452,-0.310837,0.689798,1.046984
299.033,-4.121217,-0.52209,-0.021797,-2.87759,-0.312864,0.756509,1.048233
299.112,-4.09972,-0.557137,-0.058732,-2.87153,-0.314622,0.821796,1.048648
299.191,-4.075044,-0.591752,-0.095622,-2.863244,-0.316136,0.886445,1.048251
299.27,-4.047208,-0.625908,-0.132438,-2.852737,-0.317405,0.950407,1.04704
299.349,-4.016232,-0.659579,-0.169151,-2.840018,-0.318428,1.013631,1.045017
299.428,-3.982143,-0.692738,-0.205732,-2.825096,-0.319204,1.07607,1.042184
299.507,-3.944965,-0.725361,-0.242155,-2.807983,-0.319732,1.137674,1.038542
299.586,-3.904727,-0.75742,-0.278389,-2.788693,-0.320012,1.198396,1.034095
299.666,-3.860894,-0.789287,-0.314862,-2.766954,-0.320043,1.258939,1.028775
299.745,-3.814596,-0.820139,-0.350633,-2.743328,-0.319824,1.317743,1.022718
299.824,-3.76534,-0.850355,-0.386133,-2.717574,-0.319357,1.375525,1.015868
299.903,-3.713164,-0.879912,-0.421333,-2.689713,-0.318642,1.432241,1.00823
299.982,-3.658108,-0.908787,-0.456206,-2.659766,-0.317679,1.487845,0.999811
300.061,-3.600215,-0.936956,-0.490726,-2.627756,-0.316471,1.542296,0.990616
300.14,-3.53953,-0.9644,-0.524865,-2.593708,-0.315017,1.595551,0.980652
300.219,-3.4761,-0.991095,-0.558597,-2.557649,-0.313319,1.647568,0.969928
300.299,-3.40912,-1.017345,-0.592314,-2.519112,-0.311352,1.698942,0.958302
300.378,-3.340316,-1.042472,-0.625148,-2.479091,-0.309166,1.748347,0.946074
300.457,-3.268922,-1.066792,-0.657497,-2.437147,-0.30674,1.796397,0.933111
300.536,-3.194993,-1.090284,-0.689336,-2.393313,-0.304077,1.843054,0.919425
300.615,-3.118587,-1.11293,-0.72064,-2.347623,-0.301178,1.888281,0.905026
300.71,-3.023508,-1.139018,-0.757543,-2.290272,-0.297383,1.940726,0.886783
300.789,-2.941855,-1.159742,-0.787584,-2.240621,-0.293972,1.982683,0.870853
300.868,-2.857921,-1.179565,-0.817016,-2.189232,-0.290334,2.023102,0.854248
300.947,-2.771771,-1.198474,-0.845813,-2.136145,-0.28647,2.061953,0.836981
301.026,-2.683471,-1.216454,-0.873955,-2.081402,-0.282385,2.099204,0.819065
301.105,-2.59309,-1.23349,-0.901419,-2.025045,-0.27808,2.134828,0.800513
301.185,-2.499515,-1.249767,-0.928518,-1.966374,-0.273501,2.169215,0.781094
301.264,-2.40516,-1.264865,-0.954553,-1.906902,-0.268766,2.201479,0.761309
301.343,-2.308939,-1.278982,-0.979849,-1.845951,-0.263822,2.232036,0.740932
301.422,-2.210928,-1.292107,-1.004384,-1.783568,-0.258674,2.260862,0.719981
301.501,-2.111202,-1.30423,-1.028141,-1.719802,-0.253325,2.287935,0.698472
301.58,-2.009839,-1.315342,-1.0511,-1.654702,-0.24778,2.313234,0.676421
301.659,-1.906917,-1.325434,-1.073244,-1.58832,-0.242043,2.336738,0.653846
301.738,-1.802516,-1.334498,-1.094556,-1.520705,-0.236118,2.35843,0.630763
301.818,-1.69537,-1.342622,-1.115272,-1.451033,-0.229931,2.378533,0.60689
301.897,-1.588239,-1.349596,-1.13486,-1.381099,-0.223642,2.396529,0.582842
301.976,-1.479877,-1.355524,-1.153567,-1.310094,-0.21718,2.412666,0.558341
302.055,-1.370367,-1.360401,-1.171379,-1.238073,-0.210549,2.426931,0.533408
302.134,-1.259794,-1.364222,-1.188283,-1.165092,-0.203755,2.439315,0.508061
302.213,-1.148244,-1.366986,-1.204266,-1.091207,-0.196803,2.449807,0.482319
302.292,-1.035804,-1.368689,-1.219314,-1.016476,-0.189698,2.458399,0.456204
302.371,-0.92256,-1.369331,-1.233417,-0.940957,-0.182447,2.465085,0.429735
302.451,-0.807155,-1.368899,-1.246724,-0.863738,-0.174959,2.469907,0.402592
302.53,-0.692561,-1.367404,-1.258891,-0.786811,-0.167428,2.472741,0.375473
302.609,-0.577431,-1.364849,-1.270082,-0.709273,-0.159768,2.473657,0.348063
302.688,-0.461852,-1.361235,-1.280288,-0.631185,-0.151983,2.472655,0.320384
302.767,-0.345916,-1.356566,-1.289502,-0.552607,-0.144081,2.469736,0.292456
302.846,-0.229711,-1.350844,-1.297715,-0.473601,-0.136067,2.464901,0.264301
302.925,-0.113328,-1.344075,-1.304922,-0.394228,-0.127948,2.458155,0.235941
303.004,0.003143,-1.336263,-1.311116,-0.314549,-0.119729,2.449502,0.207398
303.084,0.121085,-1.327297,-1.316353,-0.233613,-0.111311,2.438804,0.17833
303.163,0.237459,-1.317407,-1.320498,-0.153506,-0.102912,2.426336,0.149486
303.242,0.353649,-1.306495,-1.323618,-0.073281,-0.094433,2.411986,0.120526
303.321,0.469564,-1.29457,-1.325711,0.007002,-0.085881,2.395767,0.091473
303.4,0.585115,-1.281641,-1.326777,0.087279,-0.077263,2.377689,0.062348
303.479,0.700213,-1.267718,-1.326814,0.167489,-0.068584,2.357767,0.033176
303.558,0.814767,-1.252811,-1.325821,0.247568,-0.059852,2.336016,0.003977
303.637,0.92869,-1.236934,-1.323801,0.327456,-0.051074,2.312454,-0.025224
303.717,1.04332,-1.219877,-1.320708,0.408096,-0.042144,2.286767,-0.054775
303.796,1.155704,-1.202082,-1.316624,0.48741,-0.033293,2.259615,-0.083914
303.875,1.267191,-1.183355,-1.311518,0.566345,-0.024416,2.230712,-0.112988
303.954,1.377696,-1.16371,-1.305396,0.644842,-0.015521,2.200078,-0.141974
304.033,1.487132,-1.143162,-1.298261,0.722838,-0.006613,2.167738,-0.170851
304.112,1.595415,-1.121728,-1.290119,0.800274,0.0023,2.133717,-0.199594
304.191,1.702461,-1.099424,-1.280977,0.877089,0.011211,2.098041,-0.228183
304.27,1.808186,-1.076268,-1.270841,0.953224,0.020114,2.060738,-0.256595
304.35,1.91382,-1.051967,-1.259573,1.029569,0.029113,2.021335,-0.285164
304.429,2.016641,-1.02715,-1.247462,1.104156,0.037977,1.980846,-0.313153
304.508,2.117897,-1.001535,-1.234384,1.177887,0.046811,1.938821,-0.340899
304.587,2.217511,-0.975145,-1.220349,1.250705,0.05561,1.895293,-0.368381
304.666,2.315406,-0.947997,-1.205367,1.322553,0.064365,1.850295,-0.395577
304.761,2.430742,-0.914381,-1.186115,1.407589,0.074826,1.794286,-0.427874
304.84,2.524583,-0.885643,-1.16909,1.477105,0.083463,1.746175,-0.454366
304.919,2.616466,-0.856218,-1.15116,1.545476,0.092034,1.69671,-0.480507
304.998,2.70632,-0.82613,-1.132336,1.612648,0.100534,1.645929,-0.506275
305.077,2.794075,-0.7954,-1.112634,1.678569,0.108957,1.593871,-0.53165
305.156,2.879663,-0.764054,-1.09207,1.743188,0.117294,1.540578,-0.556613
305.236,2.964059,-0.731708,-1.070382,1.807248,0.125645,1.485392,-0.581452
305.315,3.045087,-0.699194,-1.04813,1.869097,0.133793,1.429737,-0.605527
305.394,3.123753,-0.666139,-1.025065,1.929496,0.141837,1.372974,-0.629132
305.473,3.199996,-0.632566,-1.001205,1.988399,0.149772,1.315145,-0.65225
305.552,3.273758,-0.598504,-0.976568,2.04576,0.15759,1.256296,-0.674861
305.631,3.344981,-0.563977,-0.951175,2.101534,0.165286,1.196474,-0.696949
305.71,3.41361,-0.529012,-0.925043,2.155678,0.172854,1.135723,-0.718497
305.789,3.479592,-0.493638,-0.898194,2.208151,0.180287,1.074091,-0.739487
305.869,3.543658,-0.457425,-0.870296,2.259543,0.187673,1.010831,-0.760159
305.948,3.604159,-0.421308,-0.842067,2.308529,0.194819,0.947573,-0.779979
306.027,3.661864,-0.384865,-0.813185,2.355724,0.201815,0.883579,-0.799194
306.106,3.71673,-0.348123,-0.783672,2.401093,0.208654,0.8189,-0.817789
306.185,3.768713,-0.311111,-0.753551,2.4446,0.215331,0.753587,-0.835751
306.264,3.817773,-0.273857,-0.722847,2.486211,0.221841,0.687688,-0.853064
306.343,3.863873,-0.236392,-0.691581,2.525893,0.228179,0.621257,-0.869715
306.422,3.906976,-0.198742,-0.659779,2.563617,0.23434,0.554343,-0.885692
306.502,3.947537,-0.16046,-0.627054,2.599792,0.240394,0.486145,-0.901171
306.581,3.98451,-0.122531,-0.594248,2.633486,0.246185,0.41842,-0.915754
306.66,4.018393,-0.084506,-0.560981,2.665138,0.251785,0.35037,-0.929626
306.739,4.04916,-0.046416,-0.527279,2.694723,0.257189,0.282048,-0.942777
306.818,4.076787,-0.00829,-0.493168,2.722218,0.262394,0.213508,-0.955197
306.897,4.101252,0.029842,-0.458675,2.747602,0.267396,0.144802,-0.966877
306.976,4.122536,0.067951,-0.423826,2.770856,0.27219,0.075984,-0.977806
307.055,4.140623,0.106008,-0.388648,2.79196,0.276773,0.007107,-0.987977
307.135,4.155667,0.144462,-0.352718,2.811125,0.281195,-0.062647,-0.997497
307.214,4.16728,0.182323,-0.316961,2.827856,0.285343,-0.131481,-1.006118
307.293,4.17566,0.220043,-0.280959,2.842395,0.289269,-0.200213,-1.01396
307.372,4.180803,0.257592,-0.244739,2.854729,0.292971,-0.268789,-1.021015
307.451,4.182703,0.294941,-0.208329,2.864849,0.296446,-0.337157,-1.027278
307.53,4.18136,0.332061,-0.171758,2.872748,0.299691,-0.405264,-1.032745
307.609,4.176773,0.368924,-0.135054,2.878418,0.302704,-0.473056,-1.037411
307.688,4.168948,0.405501,-0.098244,2.881857,0.305481,-0.540482,-1.041272
307.768,4.157728,0.44222,-0.060891,2.883061,0.308053,-0.608333,-1.044359
307.847,4.143405,0.478136,-0.023958,2.882,0.310352,-0.674862,-1.046592
307.926,4.125867,0.51368,0.012994,2.878705,0.31241,-0.740868,-1.048014
308.005,4.105131,0.548826,0.049936,2.873176,0.314226,-0.806299,-1.048623
308.084,4.08121,0.583547,0.08684,2.86542,0.315798,-0.871104,-1.048419
308.163,4.054125,0.617815,0.123675,2.855441,0.317125,-0.935234,-1.047402
308.242,4.023895,0.651603,0.160415,2.843248,0.318207,-0.998639,-1.045572
308.321,3.990545,0.684887,0.197031,2.82885,0.319041,-1.06127,-1.042932
308.401,3.953619,0.71805,0.233954,2.812034,0.319634,-1.123854,-1.039434
308.48,3.914069,0.750239,0.270234,2.793233,0.319971,-1.184779,-1.035169
308.559,3.871483,0.781846,0.306303,2.772267,0.320059,-1.244785,-1.0301
308.638,3.825895,0.812846,0.342136,2.74915,0.319899,-1.303826,-1.024233
308.717,3.777341,0.843216,0.377702,2.723901,0.31949,-1.361855,-1.017572
308.812,3.715076,0.878869,0.420082,2.690743,0.318671,-1.430235,-1.008516
308.891,3.660122,0.907768,0.454968,2.66087,0.317718,-1.48588,-1.000125
308.97,3.602329,0.935963,0.4895,2.628934,0.316518,-1.540373,-0.990957
309.049,3.541743,0.963433,0.523653,2.594958,0.315073,-1.593671,-0.981021
309.128,3.47841,0.990155,0.5574,2.55897,0.313384,-1.645733,-0.970324
309.207,3.41238,1.016109,0.590715,2.520998,0.311451,-1.696519,-0.958875
309.287,3.342817,1.041589,0.623984,2.480553,0.309248,-1.746607,-0.946523
309.366,3.271515,1.065938,0.656351,2.438677,0.306831,-1.794706,-0.933587
309.445,3.197675,1.089459,0.688208,2.39491,0.304176,-1.841413,-0.919926
309.524,3.121356,1.112136,0.719532,2.349285,0.301285,-1.886692,-0.905552
309.603,3.042616,1.133951,0.750298,2.301839,0.298161,-1.930507,-0.890476
309.682,2.961516,1.154886,0.780482,2.252608,0.294805,-1.972826,-0.87471
309.761,2.87812,1.174925,0.810061,2.201629,0.291221,-2.013615,-0.858265
309.84,2.792491,1.194053,0.839012,2.148944,0.287411,-2.052842,-0.841154
309.92,2.703572,1.21248,0.867665,2.093893,0.283325,-2.090943,-0.823162
309.999,2.613655,1.22973,0.895284,2.037896,0.27907,-2.126936,-0.804753
310.078,2.52171,1.246027,0.922208,1.980319,0.274598,-2.161279,-0.785719
310.157,2.42781,1.261357,0.948417,1.921205,0.269913,-2.193947,-0.766076
310.236,2.332027,1.275708,0.973891,1.860602,0.265019,-2.224913,-0.745839
310.315,2.234435,1.289071,0.998609,1.798556,0.259919,-2.254154,-0.725024
310.394,2.135111,1.301434,1.022553,1.735115,0.254617,-2.281646,-0.703646
310.473,2.03413,1.312787,1.045704,1.670329,0.249119,-2.307369,-0.681723
310.553,1.930264,1.323247,1.068321,1.603403,0.243353,-2.331594,-0.658983
310.632,1.82619,1.332543,1.089822,1.536061,0.23747,-2.353696,-0.636013
310.711,1.7207,1.340806,1.110478,1.467529,0.231403,-2.373974,-0.61255
310.79,1.613875,1.348029,1.130273,1.397858,0.225156,-2.39241,-0.588612
310.869,1.505798,1.354207,1.149191,1.327103,0.218735,-2.408991,-0.564218
310.948,1.396554,1.359334,1.167218,1.255319,0.212144,-2.423703,-0.539386
311.027,1.286227,1.363408,1.184339,1.182562,0.205388,-2.436536,-0.514135
311.106,1.174902,1.366424,1.200542,1.108887,0.198473,-2.44748,-0.488486
311.186,1.06124,1.368398,1.216002,1.033404,0.191314,-2.456627,-0.462127
311.265,0.94817,1.369279,1.230319,0.958057,0.184095,-2.463743,-0.435736
311.344,0.834364,1.369099,1.243682,0.881968,0.176733,-2.468949,-0.409007
311.423,0.719912,1.367857,1.256081,0.805194,0.169234,-2.47224,-0.381961
311.502,0.604901,1.365554,1.267505,0.727796,0.161604,-2.473613,-0.354618
311.581,0.489422,1.362192,1.277947,0.649834,0.153849,-2.473068,-0.327001
311.66,0.373562,1.357774,1.287397,0.571368,0.145974,-2.470605,-0.29913
311.739,0.257413,1.352302,1.295849,0.492458,0.137986,-2.466226,-0.271027
311.819,0.139591,1.345693,1.303384,0.412161,0.129788,-2.459843,-0.242354
311.898,0.023132,1.338116,1.309808,0.332546,0.121591,-2.45162,-0.213851
311.977,-0.093345,1.329502,1.315215,0.252672,0.1133,-2.441495,-0.185181
312.056,-0.209749,1.319856,1.319603,0.172603,0.104921,-2.429477,-0.156368
312.135,-0.325991,1.309187,1.322967,0.0924,0.09646,-2.415575,-0.127434
312.214,-0.44198,1.297502,1.325306,0.012125,0.087925,-2.3998,-0.098401
312.293,-0.557626,1.284811,1.326616,-0.068159,0.079322,-2.382163,-0.069292
312.372,-0.67284,1.271124,1.326898,-0.14839,0.070657,-2.362679,-0.040129
312.452,-0.78898,1.256259,1.326135,-0.22952,0.061826,-2.341081,-0.010565
312.531,-0.903053,1.240599,1.324346,-0.309456,0.053058,-2.317926,0.018638
312.61,-1.016425,1.223978,1.32153,-0.389153,0.044248,-2.292974,0.047826
312.689,-1.12901,1.206407,1.31769,-0.468547,0.035404,-2.266243,0.076978
312.768,-1.240718,1.1879,1.312827,-0.547578,0.026533,-2.237755,0.106069
312.863,-1.37377,1.164427,1.305632,-0.642048,0.015838,-2.201201,0.140941
312.942,-1.483245,1.143911,1.298533,-0.720063,0.006931,-2.168921,0.169822
313.021,-1.591571,1.122508,1.290427,-0.79752,-0.001982,-2.13496,0.198571
313.1,-1.698662,1.100235,1.28132,-0.874358,-0.010893,-2.099343,0.227166
313.179,-1.804436,1.077108,1.27122,-0.950519,-0.019796,-2.062097,0.255584
313.258,-1.908811,1.053147,1.260134,-1.025942,-0.028684,-2.023253,0.283805
313.338,-2.012997,1.028049,1.247911,-1.101509,-0.037661,-1.982318,0.312158
313.417,-2.114311,1.002463,1.234868,-1.175271,-0.046497,-1.940347,0.339913
313.496,-2.213985,0.9761,1.220866,-1.248123,-0.055296,-1.896872,0.367405
313.575,-2.311942,0.948979,1.205918,-1.320006,-0.064053,-1.851926,0.394612
313.654,-2.408106,0.921123,1.190035,-1.390866,-0.07276,-1.805543,0.421513
313.733,-2.502403,0.892552,1.173229,-1.460647,-0.081411,-1.75776,0.448086
313.812,-2.594759,0.863289,1.155513,-1.529295,-0.089999,-1.708614,0.474313
313.891,-2.685103,0.833356,1.136901,-1.596757,-0.098516,-1.658143,0.500171
313.971,-2.774468,0.802387,1.117154,-1.663811,-0.107064,-1.605723,0.525962
314.05,-2.86055,0.771178,1.096783,-1.728729,-0.115421,-1.552705,0.551019
314.129,-2.944415,0.73937,1.075561,-1.792306,-0.123689,-1.498483,0.57565
314.208,-3.025996,0.70699,1.053505,-1.854493,-0.131861,-1.443098,0.599834
314.287,-3.10523,0.674061,1.030632,-1.915242,-0.139931,-1.386594,0.623553
314.366,-3.182056,0.64061,1.00696,-1.974505,-0.147892,-1.329015,0.646788
314.445,-3.256414,0.606661,0.982507,-2.032237,-0.155738,-1.270406,0.669521
314.524,-3.328247,0.572242,0.957292,-2.088393,-0.163464,-1.210811,0.691736
314.604,-3.398359,0.536936,0.931001,-2.14361,-0.171158,-1.149505,0.713685
314.683,-3.464942,0.501651,0.904312,-2.196463,-0.178623,-1.088068,0.734802
314.762,-3.528838,0.465978,0.876922,-2.247613,-0.185948,-1.025787,0.75535
314.841,-3.589998,0.429943,0.848852,-2.29702,-0.19313,-0.962711,0.775312
314.92,-3.648373,0.393575,0.820123,-2.344646,-0.200162,-0.898888,0.794672
314.999,-3.703919,0.356901,0.790759,-2.390453,-0.207039,-0.834368,0.813417
315.078,-3.756593,0.319951,0.760781,-2.434406,-0.213755,-0.769201,0.83153
315.157,-3.806353,0.282752,0.730213,-2.476472,-0.220306,-0.703437,0.848999
