time series,wave[m],ship_speed_kn,surge[m],sway[m],heave[m],roll[deg],pitch[deg],yaw[deg]
739.579,1.154543,8,-0.367922,0.6598,0.722264,3.122978,-0.377337,0.544617
739.721,1.110335,8,-0.414152,0.687601,0.65804,3.161583,-0.202318,0.532241
739.847,1.044423,8,-0.453037,0.707098,0.593755,3.165839,-0.040235,0.517339
739.957,0.970739,8,-0.485061,0.720045,0.532344,3.146643,0.10544,0.501248
740.083,0.877333,8,-0.519238,0.730121,0.456353,3.098899,0.275861,0.479183
740.24,0.766226,8,-0.557613,0.735455,0.353994,3.002176,0.491447,0.44608
740.429,0.668172,8,-0.596824,0.731127,0.221057,2.833863,0.752008,0.397724
740.586,0.625934,8,-0.622946,0.718611,0.104154,2.654042,0.966038,0.350437
740.728,0.609663,8,-0.641084,0.700435,-0.005288,2.462765,1.155302,0.302254
740.901,0.589317,8,-0.655651,0.66979,-0.141568,2.196589,1.377364,0.237071
741.042,0.543952,8,-0.661081,0.638239,-0.253557,1.955846,1.549076,0.179229
741.184,0.449525,8,-0.660468,0.600868,-0.365819,1.69493,1.711397,0.117316
741.31,0.315488,8,-0.654686,0.563313,-0.46399,1.450507,1.844809,0.059826
741.436,0.134989,8,-0.643906,0.521914,-0.559921,1.196507,1.96666,0.000425
741.577,-0.110065,8,-0.625889,0.471374,-0.663608,0.904113,2.087444,-0.067727
741.719,-0.380196,8,-0.60142,0.416361,-0.763036,0.604597,2.190458,-0.137502
741.845,-0.617193,8,-0.574476,0.364414,-0.846179,0.337643,2.264654,-0.199817
741.955,-0.807497,8,-0.547025,0.316901,-0.914245,0.105773,2.31522,-0.254113
742.081,-0.995451,8,-0.511228,0.260287,-0.986376,-0.156311,2.355969,-0.315703
742.207,-1.146991,8,-0.470976,0.201676,-1.051588,-0.412527,2.377632,-0.376093
742.349,-1.279198,8,-0.420581,0.133721,-1.115919,-0.69175,2.37848,-0.441943
742.491,-1.386495,8,-0.365251,0.064346,-1.169643,-0.958413,2.353906,-0.504565
742.632,-1.490402,8,-0.305897,-0.00529,-1.211651,-1.208496,2.304184,-0.562641
742.79,-1.628789,8,-0.23481,-0.083377,-1.244419,-1.468755,2.218591,-0.621799
743.009,-1.883753,8,-0.129765,-0.190027,-1.263461,-1.789671,2.048516,-0.69158
743.151,-2.079611,8,-0.058618,-0.257213,-1.25888,-1.970186,1.907105,-0.728329
743.277,-2.254358,8,0.00585,-0.314981,-1.243517,-2.110639,1.761823,-0.754937
743.419,-2.426697,8,0.079354,-0.377529,-1.213501,-2.245503,1.576679,-0.777901
743.56,-2.545543,8,0.152528,-0.436489,-1.170562,-2.353982,1.371603,-0.793141
743.702,-2.592119,8,0.225665,-0.492231,-1.114426,-2.437172,1.145281,-0.800701
743.828,-2.5652,8,0.289492,-0.538256,-1.05417,-2.489151,0.929386,-0.800729
743.969,-2.463709,8,0.359062,-0.585504,-0.975651,-2.523479,0.673015,-0.793154
744.127,-2.28051,8,0.433842,-0.632542,-0.874654,-2.533186,0.370184,-0.774922
744.3,-2.033006,8,0.510762,-0.676152,-0.74978,-2.510984,0.02417,-0.742947
744.457,-1.798931,8,0.575089,-0.707963,-0.625187,-2.463247,-0.298501,-0.703029
744.567,-1.640482,8,0.616575,-0.725583,-0.532481,-2.415245,-0.527141,-0.668979
744.693,-1.467046,8,0.660059,-0.74086,-0.421799,-2.346455,-0.789456,-0.624032
744.835,-1.276509,8,0.703437,-0.75166,-0.292628,-2.252327,-1.082873,-0.566177
744.992,-1.056895,8,0.743875,-0.755601,-0.146265,-2.129183,-1.40065,-0.494088
745.149,-0.809523,8,0.775844,-0.751164,0.00158,-1.987584,-1.706925,-0.414504
745.275,-0.582848,8,0.795041,-0.741624,0.119723,-1.861742,-1.941157,-0.346017
745.433,-0.264657,8,0.810662,-0.722297,0.265252,-1.690139,-2.216166,-0.255393
745.59,0.073143,8,0.81662,-0.695198,0.404852,-1.506238,-2.464286,-0.161297
745.747,0.404982,8,0.812904,-0.660513,0.537277,-1.310992,-2.682726,-0.064423
745.904,0.70144,8,0.799507,-0.618589,0.660456,-1.106333,-2.867308,0.033965
746.062,0.943392,8,0.776376,-0.569536,0.773123,-0.892646,-3.015281,0.133192
746.203,1.108416,8,0.747773,-0.520415,0.862623,-0.696686,-3.112986,0.220789
746.345,1.237366,8,0.711663,-0.466386,0.941019,-0.495361,-3.177076,0.307001
746.455,1.324972,8,0.678882,-0.421775,0.993016,-0.337271,-3.202428,0.371709
746.581,1.428936,8,0.636456,-0.36817,1.042679,-0.154561,-3.205058,0.442893
746.723,1.570575,8,0.582823,-0.305176,1.085498,0.052459,-3.174132,0.518487
746.864,1.751566,8,0.524007,-0.240653,1.113911,0.257861,-3.108137,0.587794
747.006,1.976524,8,0.459804,-0.174459,1.128276,0.462886,-3.00676,0.650985
747.132,2.201645,8,0.399212,-0.115311,1.129235,0.641686,-2.888251,0.700969
747.274,2.460952,8,0.327515,-0.048841,1.117484,0.837691,-2.723727,0.749973
747.431,2.716904,8,0.24494,0.023637,1.089521,1.044961,-2.505633,0.794663
747.573,2.886375,8,0.168145,0.087578,1.051715,1.221433,-2.27799,0.826173
747.714,2.973331,8,0.090749,0.148934,1.003537,1.38419,-2.026048,0.848831
747.84,2.975514,8,0.021291,0.201495,0.952491,1.517633,-1.781488,0.861615
747.966,2.910599,8,-0.047847,0.251501,0.894843,1.638587,-1.521042,0.867189
748.108,2.772592,8,-0.12467,0.304325,0.823142,1.758736,-1.211667,0.864651
748.218,2.633452,8,-0.182896,0.342367,0.763539,1.839305,-0.962796,0.856169
748.36,2.433084,8,-0.255771,0.387397,0.68251,1.926285,-0.632863,0.836758
748.517,2.206465,8,-0.332517,0.431441,0.589134,1.998994,-0.261149,0.804295
748.659,2.007413,8,-0.397712,0.465814,0.502767,2.042514,0.077027,0.765277
748.8,1.812904,8,-0.457828,0.494682,0.416582,2.063966,0.410723,0.717949
748.942,1.60841,8,-0.513139,0.518444,0.330607,2.063006,0.740908,0.662309
749.084,1.379715,8,-0.562687,0.536954,0.246606,2.039045,1.061494,0.599496
749.21,1.145965,8,-0.601471,0.549095,0.174546,1.998546,1.334999,0.538509
749.351,0.845226,8,-0.638768,0.558058,0.097451,1.932215,1.625683,0.465295
749.524,0.42773,8,-0.675332,0.56263,0.008974,1.821902,1.955449,0.369699
749.697,-0.015531,8,-0.701443,0.560405,-0.071813,1.682233,2.250279,0.269445
749.839,-0.370626,8,-0.714945,0.553696,-0.131844,1.54804,2.462652,0.184934
749.98,-0.693877,8,-0.721274,0.542848,-0.185533,1.399611,2.64466,0.100097
750.122,-0.977793,8,-0.720602,0.527893,-0.233437,1.237077,2.797105,0.014759
750.263,-1.217362,8,-0.713094,0.509272,-0.274762,1.06498,2.916587,-0.068823
750.405,-1.425562,8,-0.698869,0.487008,-0.310064,0.883172,3.004031,-0.150738
750.531,-1.5956,8,-0.680885,0.464578,-0.336129,0.716596,3.053728,-0.220637
750.657,-1.76421,8,-0.658116,0.439917,-0.35737,0.546841,3.077227,-0.287144
750.783,-1.939666,8,-0.630848,0.413312,-0.37398,0.375673,3.07477,-0.349578
750.909,-2.123548,8,-0.5994,0.385055,-0.386231,0.204945,3.046776,-0.407346
751.051,-2.332216,8,-0.559388,0.351585,-0.395242,0.015473,2.985343,-0.466252
751.192,-2.520424,8,-0.515379,0.317012,-0.39972,-0.166919,2.894024,-0.517753
751.318,-2.649249,8,-0.472906,0.285271,-0.400477,-0.32286,2.787918,-0.557597
751.46,-2.722533,8,-0.422029,0.248847,-0.398281,-0.488302,2.642094,-0.595319
751.602,-2.696922,8,-0.368557,0.21204,-0.393509,-0.640652,2.470329,-0.625321
751.743,-2.563234,8,-0.31352,0.175434,-0.386861,-0.777148,2.27636,-0.64742
751.885,-2.325895,8,-0.256767,0.138842,-0.37882,-0.898342,2.060025,-0.66191
752.026,-2.010503,8,-0.19972,0.103118,-0.369997,-1.001605,1.827202,-0.66859
752.168,-1.646476,8,-0.142185,0.068098,-0.360691,-1.087848,1.577637,-0.667594
752.31,-1.273871,8,-0.085169,0.034356,-0.351309,-1.156013,1.316083,-0.658957
752.436,-0.963536,8,-0.035481,0.005709,-0.343148,-1.201302,1.076519,-0.645063
752.562,-0.689765,8,0.012952,-0.021571,-0.335306,-1.232345,0.832196,-0.625555
752.688,-0.460229,8,0.059763,-0.047395,-0.327898,-1.249257,0.585241,-0.600762
752.876,-0.195513,8,0.125852,-0.08315,-0.317818,-1.248697,0.216337,-0.554859
753.018,-0.040875,8,0.17224,-0.107995,-0.311028,-1.228471,-0.059076,-0.514008
753.159,0.092663,8,0.214866,-0.130918,-0.304949,-1.192467,-0.326718,-0.469028
753.285,0.206069,8,0.249796,-0.150013,-0.299994,-1.147869,-0.558741,-0.425733
753.396,0.304968,8,0.277933,-0.165802,-0.29591,-1.099795,-0.755962,-0.385597
753.522,0.414572,8,0.306737,-0.182594,-0.291469,-1.036463,-0.969983,-0.338205
753.648,0.514852,8,0.33209,-0.198202,-0.287091,-0.965258,-1.171787,-0.289286
753.774,0.596176,8,0.353906,-0.212623,-0.282626,-0.887775,-1.359664,-0.239251
753.9,0.649098,8,0.372133,-0.225833,-0.277942,-0.805625,-1.532053,-0.1885
754.057,0.666712,8,0.389802,-0.240554,-0.271643,-0.699059,-1.723115,-0.124885
754.183,0.642855,8,0.399961,-0.250941,-0.266139,-0.611856,-1.856006,-0.074069
754.325,0.586108,8,0.407196,-0.261111,-0.259417,-0.51342,-1.98273,-0.017715
754.466,0.517276,8,0.410084,-0.26961,-0.252202,-0.416898,-2.08348,0.036556
754.608,0.458204,8,0.408845,-0.276595,-0.244417,-0.322148,-2.159014,0.088725
754.75,0.428989,8,0.403669,-0.28205,-0.236135,-0.230929,-2.20812,0.137614
754.891,0.439561,8,0.3949,-0.28599,-0.227419,-0.144801,-2.230565,0.1822
755.033,0.48717,8,0.382724,-0.28849,-0.218112,-0.063434,-2.226747,0.222499
755.159,0.547942,8,0.369391,-0.289461,-0.20935,0.003587,-2.201434,0.253993
755.285,0.608327,8,0.353957,-0.289229,-0.200037,0.065214,-2.155979,0.281209
755.426,0.651919,8,0.33454,-0.28749,-0.188858,0.127306,-2.082103,0.306376
755.552,0.65142,8,0.315598,-0.284568,-0.178092,0.176394,-1.996606,0.324008
755.694,0.59415,8,0.292841,-0.279696,-0.164975,0.224407,-1.879882,0.338291
755.82,0.493429,8,0.271736,-0.273974,-0.152384,0.260666,-1.759984,0.345961
755.946,0.356319,8,0.250085,-0.266976,-0.138833,0.291244,-1.626648,0.348912
756.088,0.180697,8,0.2254,-0.257655,-0.122346,0.319348,-1.462826,0.346613
756.229,0.0138,8,0.200971,-0.247036,-0.104632,0.341098,-1.288912,0.338542
756.371,-0.117665,8,0.176827,-0.235146,-0.085359,0.357246,-1.105626,0.324818
756.513,-0.192391,8,0.153489,-0.222237,-0.064559,0.367878,-0.917351,0.305866
756.654,-0.204419,8,0.131417,-0.208573,-0.042296,0.373024,-0.7285,0.282428
756.796,-0.162532,8,0.110558,-0.194101,-0.018164,0.372616,-0.53929,0.254895
756.922,-0.096054,8,0.093374,-0.180751,0.004739,0.367364,-0.374415,0.227854
757.048,-0.020522,8,0.077554,-0.166997,0.029053,0.357347,-0.214234,0.19904
757.189,0.053919,8,0.061563,-0.151212,0.057886,0.340395,-0.04259,0.165517
757.315,0.098111,8,0.048846,-0.136844,0.084996,0.320189,0.102304,0.135129
757.457,0.116662,8,0.036295,-0.120492,0.116855,0.292013,0.254184,0.101157
757.614,0.104675,8,0.024551,-0.102433,0.15331,0.254896,0.405993,0.064787
757.772,0.076798,8,0.014856,-0.084569,0.190758,0.212283,0.53978,0.030268
757.898,0.058859,8,0.008515,-0.070755,0.220738,0.175343,0.631836,0.004718
758.039,0.055681,8,0.002711,-0.055944,0.253943,0.131717,0.718846,-0.02136
758.196,0.078022,8,-0.00239,-0.040443,0.289897,0.081207,0.795575,-0.046777
758.369,0.123357,8,-0.006705,-0.024713,0.327483,0.024228,0.855822,-0.069723
758.511,0.157184,8,-0.009515,-0.012874,0.356139,-0.02289,0.886903,-0.084123
758.653,0.167578,8,-0.011922,-0.001937,0.382307,-0.069749,0.902302,-0.094188
758.794,0.140267,8,-0.014142,0.008135,0.405381,-0.115443,0.903062,-0.099694
758.92,0.080091,8,-0.016163,0.016569,0.423201,-0.15501,0.892375,-0.100785
759.062,-0.021667,8,-0.018669,0.025545,0.439757,-0.197429,0.868545,-0.097787
759.203,-0.140654,8,-0.021573,0.034001,0.452169,-0.236404,0.833716,-0.090649
759.345,-0.252943,8,-0.025078,0.042145,0.460344,-0.271564,0.788737,-0.07971
759.502,-0.336528,8,-0.029784,0.050802,0.464121,-0.304632,0.729218,-0.063913
759.644,-0.354077,8,-0.034896,0.058402,0.462718,-0.328544,0.668309,-0.046959
759.77,-0.317152,8,-0.04016,0.06504,0.457692,-0.344604,0.610113,-0.030329
759.927,-0.209559,8,-0.047696,0.073306,0.446648,-0.35757,0.5342,-0.008195
760.069,-0.073018,8,-0.055427,0.080932,0.432365,-0.362495,0.464289,0.012579
760.21,0.073864,8,-0.063911,0.088806,0.414478,-0.361016,0.395571,0.033374
760.368,0.222852,8,-0.074272,0.098167,0.390474,-0.351823,0.321415,0.056262
760.509,0.325,8,-0.084163,0.107121,0.365893,-0.336803,0.259308,0.075772
760.635,0.388798,8,-0.093409,0.115644,0.34168,-0.317773,0.207996,0.092048
760.777,0.437773,8,-0.104157,0.125823,0.312127,-0.289721,0.155665,0.10861
760.919,0.479434,8,-0.115101,0.136527,0.280448,-0.254389,0.109723,0.122807
761.06,0.533449,8,-0.125999,0.147532,0.247167,-0.211912,0.070804,0.134136
761.217,0.626716,8,-0.137968,0.160012,0.208323,-0.155979,0.035596,0.143118
761.39,0.775161,8,-0.150687,0.173736,0.163844,-0.084352,0.006897,0.148333
761.548,0.935123,8,-0.161625,0.185971,0.122218,-0.01082,-0.010029,0.148845
761.689,1.069159,8,-0.170656,0.196458,0.084706,0.060189,-0.017745,0.146104
761.815,1.15681,8,-0.178023,0.205358,0.051228,0.126959,-0.018923,0.141364
761.972,1.193467,8,-0.186131,0.215658,0.010002,0.213178,-0.013256,0.13284
762.114,1.138917,8,-0.192324,0.224037,-0.026423,0.292779,-0.001904,0.123009
762.271,0.978437,8,-0.197795,0.232009,-0.065309,0.38118,0.01661,0.11018
762.429,0.728807,8,-0.201747,0.23834,-0.102554,0.469176,0.040386,0.095494
762.57,0.459798,8,-0.203898,0.242258,-0.133863,0.545726,0.064881,0.081064
762.712,0.175779,8,-0.204715,0.244281,-0.163273,0.619786,0.091675,0.065395
762.838,-0.065477,8,-0.204286,0.24427,-0.187373,0.681936,0.116503,0.050641
762.979,-0.306723,8,-0.202506,0.242089,-0.211891,0.746217,0.144728,0.033332
763.121,-0.511636,8,-0.19932,0.23748,-0.233747,0.803787,0.172929,0.01527
763.247,-0.66321,8,-0.195324,0.231352,-0.2506,0.847478,0.197242,-0.001052
763.373,-0.792539,8,-0.190234,0.223353,-0.26496,0.882982,0.220441,-0.01741
763.499,-0.9065,8,-0.184066,0.21357,-0.276777,0.909197,0.242097,-0.033562
763.641,-1.021991,8,-0.175846,0.200553,-0.287048,0.926434,0.264101,-0.05124
763.798,-1.132387,8,-0.165241,0.183925,-0.294755,0.929134,0.284692,-0.069837
763.908,-1.192455,8,-0.1569,0.171012,-0.297991,0.920335,0.296308,-0.082147
764.034,-1.233344,8,-0.146467,0.155074,-0.299664,0.899234,0.306337,-0.095447
764.16,-1.233109,8,-0.135147,0.138036,-0.299347,0.866375,0.312503,-0.107863
764.318,-1.160917,8,-0.119794,0.115324,-0.296447,0.808848,0.314361,-0.122169
764.475,-1.00636,8,-0.103386,0.091542,-0.291164,0.734321,0.309514,-0.134976
764.616,-0.809522,8,-0.08779,0.069426,-0.284674,0.653409,0.299559,-0.145233
764.758,-0.581563,8,-0.07138,0.046725,-0.276715,0.55948,0.28449,-0.154283
764.9,-0.357783,8,-0.054386,0.02391,-0.267551,0.454219,0.264836,-0.161931
765.026,-0.191385,8,-0.038922,0.003839,-0.25859,0.352507,0.244013,-0.167443
765.167,-0.067196,8,-0.021309,-0.018137,-0.24785,0.231047,0.217458,-0.17211
765.309,-0.023694,8,-0.003376,-0.039479,-0.236527,0.102669,0.187753,-0.175182
765.451,-0.061268,8,0.014607,-0.0598,-0.224984,-0.029268,0.155526,-0.176674
765.592,-0.161258,8,0.032371,-0.078813,-0.213613,-0.161059,0.121395,-0.176731
765.718,-0.279343,8,0.04805,-0.094754,-0.203782,-0.277195,0.089348,-0.175737
765.844,-0.398842,8,0.063443,-0.109684,-0.194479,-0.389755,0.056057,-0.173913
765.986,-0.506425,8,0.08033,-0.12531,-0.184856,-0.510083,0.017328,-0.171024
766.127,-0.56219,8,0.096496,-0.1396,-0.176396,-0.62062,-0.022039,-0.167392
766.269,-0.556787,8,0.112055,-0.15279,-0.16911,-0.721177,-0.062169,-0.162984
766.395,-0.50358,8,0.125171,-0.163507,-0.163729,-0.800307,-0.097795,-0.158377
766.505,-0.428516,8,0.136038,-0.172113,-0.159857,-0.861106,-0.12863,-0.153731
766.631,-0.322909,8,0.147765,-0.181123,-0.156328,-0.920888,-0.163356,-0.147571
766.757,-0.210653,8,0.158671,-0.189245,-0.15369,-0.969901,-0.197185,-0.140387
766.899,-0.090822,8,0.169921,-0.197375,-0.151647,-1.012069,-0.233967,-0.130933
767.056,0.024031,8,0.181005,-0.205192,-0.150307,-1.042525,-0.272744,-0.118734
767.198,0.113706,8,0.18975,-0.211328,-0.149662,-1.055556,-0.305973,-0.106171
767.324,0.189273,8,0.196458,-0.21614,-0.149297,-1.055796,-0.333922,-0.093931
767.466,0.27972,8,0.202802,-0.220971,-0.148809,-1.043748,-0.363596,-0.079111
767.607,0.381845,8,0.207807,-0.225247,-0.147866,-1.019574,-0.390992,-0.063571
767.749,0.496249,8,0.211533,-0.229074,-0.146016,-0.98395,-0.416249,-0.047353
767.89,0.61074,8,0.21393,-0.232367,-0.14282,-0.938637,-0.438687,-0.03092
768.048,0.71703,8,0.215086,-0.235312,-0.137057,-0.877863,-0.460249,-0.01236
768.189,0.768385,8,0.214775,-0.23706,-0.129492,-0.816345,-0.475912,0.004146
768.331,0.759787,8,0.213208,-0.237723,-0.119183,-0.748938,-0.487994,0.020532
768.473,0.682659,8,0.210414,-0.237012,-0.1059,-0.677304,-0.496238,0.036479
768.614,0.543844,8,0.206459,-0.234693,-0.089607,-0.60298,-0.500642,0.05163
768.771,0.339647,8,0.20071,-0.229958,-0.067773,-0.517363,-0.501305,0.067343
768.913,0.141431,8,0.194328,-0.223553,-0.044738,-0.43792,-0.498329,0.080155
769.039,-0.019033,8,0.187756,-0.216101,-0.021806,-0.366197,-0.493083,0.090159
769.196,-0.170495,8,0.178416,-0.204445,0.009812,-0.275691,-0.483392,0.100572
769.354,-0.251666,8,0.167784,-0.190065,0.044708,-0.183999,-0.470332,0.108604
769.48,-0.26669,8,0.158465,-0.17673,0.074471,-0.11102,-0.457625,0.113269
769.606,-0.249277,8,0.148443,-0.161791,0.105691,-0.038717,-0.442911,0.116514
769.747,-0.211917,8,0.136447,-0.143263,0.14202,0.040739,-0.424083,0.118691
769.889,-0.179455,8,0.123596,-0.122812,0.179667,0.118525,-0.402656,0.119655
770.015,-0.171053,8,0.1116,-0.103324,0.213552,0.185184,-0.381684,0.11976
770.141,-0.188635,8,0.099101,-0.08277,0.247468,0.249292,-0.359046,0.1194
770.251,-0.223555,8,0.087818,-0.064135,0.276755,0.302999,-0.338103,0.118856
770.377,-0.276954,8,0.074518,-0.042237,0.309504,0.361792,-0.31301,0.1181
770.488,-0.32398,8,0.062511,-0.022679,0.337272,0.411077,-0.290151,0.117399
770.614,-0.361218,8,0.048606,-0.00045,0.367109,0.464041,-0.263593,0.116631
770.74,-0.365651,8,0.034465,0.021526,0.394682,0.513625,-0.236598,0.115953
770.881,-0.3183,8,0.018441,0.045488,0.422272,0.564708,-0.206041,0.115373
771.023,-0.211365,8,0.00218,0.068642,0.445973,0.610848,-0.174943,0.115078
771.149,-0.074212,8,-0.012273,0.088178,0.463116,0.64672,-0.147009,0.115157
771.275,0.088173,8,-0.026677,0.106653,0.476238,0.677236,-0.118617,0.115649
771.416,0.277866,8,-0.042655,0.126007,0.48578,0.704399,-0.086089,0.116771
771.558,0.453752,8,-0.058503,0.144063,0.489541,0.723768,-0.05229,0.118546
771.7,0.596424,8,-0.074017,0.16068,0.487127,0.734861,-0.017246,0.120901
771.826,0.689101,8,-0.087434,0.174221,0.47963,0.737838,0.014996,0.123322
771.936,0.74564,8,-0.098832,0.185105,0.468886,0.735385,0.04406,0.125518
772.062,0.789463,8,-0.111478,0.196472,0.451742,0.727195,0.078403,0.127876
772.219,0.828047,8,-0.126545,0.208917,0.423234,0.709792,0.122743,0.130122
772.377,0.865914,8,-0.140837,0.219404,0.386828,0.685358,0.16906,0.131029
772.534,0.910345,8,-0.154064,0.227676,0.343526,0.655364,0.216731,0.130049
772.675,0.950261,8,-0.165024,0.233197,0.299216,0.624392,0.260902,0.127262
772.817,0.975294,8,-0.17509,0.236877,0.250146,0.58995,0.30659,0.122483
772.959,0.965843,8,-0.184093,0.238638,0.197445,0.552725,0.353276,0.11571
773.085,0.914606,8,-0.191116,0.238576,0.148376,0.517702,0.39524,0.108091
773.226,0.801182,8,-0.197817,0.23667,0.091748,0.476655,0.442284,0.097889
773.352,0.651673,8,-0.202705,0.233291,0.040359,0.438637,0.483806,0.087392
773.478,0.467626,8,-0.206493,0.228285,-0.011066,0.399656,0.524155,0.0757
773.62,0.241089,8,-0.209381,0.220623,-0.068229,0.354891,0.567301,0.06121
773.762,0.023905,8,-0.210742,0.210739,-0.123645,0.309487,0.60693,0.045456
773.888,-0.137395,8,-0.210626,0.200059,-0.170615,0.26872,0.638306,0.030537
774.014,-0.253764,8,-0.209234,0.187572,-0.214865,0.227389,0.66545,0.014869
774.14,-0.319231,8,-0.206543,0.173317,-0.255798,0.185224,0.687838,-0.001383
774.266,-0.337535,8,-0.202543,0.157386,-0.292852,0.141823,0.705074,-0.018014
774.392,-0.321146,8,-0.197229,0.139937,-0.325519,0.096709,0.716885,-0.034789
774.518,-0.288398,8,-0.190611,0.121182,-0.353359,0.049405,0.723098,-0.051458
774.659,-0.257062,8,-0.181687,0.098965,-0.378355,-0.006609,0.723293,-0.06969
774.801,-0.254383,8,-0.17113,0.075678,-0.396626,-0.066599,0.716197,-0.087322
774.942,-0.294,8,-0.159162,0.05208,-0.407747,-0.129677,0.701857,-0.103907
775.084,-0.376415,8,-0.145711,0.028263,-0.411894,-0.196304,0.680027,-0.119579
775.226,-0.488393,8,-0.130976,0.004798,-0.409156,-0.265244,0.650769,-0.134212
775.383,-0.620425,8,-0.113357,-0.020284,-0.398543,-0.342855,0.609842,-0.149246
775.525,-0.722073,8,-0.096392,-0.041814,-0.382611,-0.412958,0.565252,-0.161876
775.713,-0.801924,8,-0.072728,-0.068053,-0.353301,-0.503395,0.495749,-0.177184
775.886,-0.81403,8,-0.050077,-0.089336,-0.319274,-0.582011,0.422222,-0.18965
776.028,-0.79278,8,-0.03111,-0.104355,-0.287233,-0.641764,0.355922,-0.198414
776.169,-0.763344,8,-0.012156,-0.116788,-0.252554,-0.695688,0.28563,-0.205453
776.295,-0.745499,8,0.004719,-0.125622,-0.219782,-0.738426,0.219726,-0.210041
776.468,-0.751455,8,0.027513,-0.134054,-0.173118,-0.787155,0.125595,-0.213249
776.594,-0.780455,8,0.043643,-0.13745,-0.138682,-0.814204,0.055135,-0.213066
776.72,-0.823361,8,0.05921,-0.138573,-0.104501,-0.833089,-0.016303,-0.210609
776.846,-0.867608,8,0.074069,-0.137529,-0.071121,-0.842893,-0.088154,-0.205819
776.972,-0.897849,8,0.088082,-0.134481,-0.039047,-0.842782,-0.159816,-0.198702
777.098,-0.899671,8,0.101117,-0.129632,-0.008739,-0.832072,-0.23063,-0.189312
777.224,-0.86311,8,0.113057,-0.123208,0.019408,-0.810289,-0.299867,-0.177733
777.35,-0.785102,8,0.123795,-0.115439,0.04506,-0.777211,-0.366728,-0.164066
777.46,-0.686546,8,0.132116,-0.10773,0.065204,-0.739124,-0.422497,-0.150511
777.602,-0.529762,8,0.141323,-0.096728,0.087871,-0.677576,-0.489933,-0.130906
